<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SPFB.Si-9.20;1;14/08/20;10:25:00;73410.0000000;73419.0000000;73395.0000000;73405.0000000;1550
SPFB.Si-9.20;1;14/08/20;10:26:00;73405.0000000;73443.0000000;73395.0000000;73429.0000000;4721
SPFB.Si-9.20;1;14/08/20;10:27:00;73428.0000000;73490.0000000;73426.0000000;73439.0000000;12339
SPFB.Si-9.20;1;14/08/20;10:28:00;73440.0000000;73444.0000000;73414.0000000;73429.0000000;3980
SPFB.Si-9.20;1;14/08/20;10:29:00;73430.0000000;73450.0000000;73418.0000000;73427.0000000;2320
SPFB.Si-9.20;1;14/08/20;10:30:00;73424.0000000;73448.0000000;73423.0000000;73441.0000000;3035
SPFB.Si-9.20;1;14/08/20;10:31:00;73441.0000000;73510.0000000;73439.0000000;73504.0000000;11059
SPFB.Si-9.20;1;14/08/20;10:32:00;73504.0000000;73537.0000000;73484.0000000;73489.0000000;15666
SPFB.Si-9.20;1;14/08/20;10:33:00;73489.0000000;73524.0000000;73484.0000000;73488.0000000;7793
SPFB.Si-9.20;1;14/08/20;10:34:00;73488.0000000;73518.0000000;73483.0000000;73499.0000000;3384
SPFB.Si-9.20;1;14/08/20;10:35:00;73499.0000000;73530.0000000;73499.0000000;73519.0000000;4292
SPFB.Si-9.20;1;14/08/20;10:36:00;73518.0000000;73527.0000000;73497.0000000;73507.0000000;4035
SPFB.Si-9.20;1;14/08/20;10:37:00;73510.0000000;73524.0000000;73500.0000000;73511.0000000;3472
SPFB.Si-9.20;1;14/08/20;10:38:00;73512.0000000;73522.0000000;73486.0000000;73487.0000000;3901
SPFB.Si-9.20;1;14/08/20;10:39:00;73487.0000000;73499.0000000;73467.0000000;73481.0000000;3847
SPFB.Si-9.20;1;14/08/20;10:40:00;73483.0000000;73505.0000000;73464.0000000;73483.0000000;3435
SPFB.Si-9.20;1;14/08/20;10:41:00;73481.0000000;73492.0000000;73455.0000000;73456.0000000;4422
SPFB.Si-9.20;1;14/08/20;10:42:00;73460.0000000;73467.0000000;73420.0000000;73431.0000000;8929
SPFB.Si-9.20;1;14/08/20;10:43:00;73431.0000000;73440.0000000;73413.0000000;73426.0000000;2719
SPFB.Si-9.20;1;14/08/20;10:44:00;73429.0000000;73457.0000000;73429.0000000;73452.0000000;2684
SPFB.Si-9.20;1;14/08/20;10:45:00;73452.0000000;73487.0000000;73445.0000000;73481.0000000;3421
SPFB.Si-9.20;1;14/08/20;10:46:00;73481.0000000;73516.0000000;73478.0000000;73491.0000000;6668
SPFB.Si-9.20;1;14/08/20;10:47:00;73493.0000000;73497.0000000;73460.0000000;73478.0000000;4906
SPFB.Si-9.20;1;14/08/20;10:48:00;73482.0000000;73494.0000000;73465.0000000;73471.0000000;3605
SPFB.Si-9.20;1;14/08/20;10:49:00;73473.0000000;73489.0000000;73465.0000000;73486.0000000;3965
SPFB.Si-9.20;1;14/08/20;10:50:00;73484.0000000;73543.0000000;73476.0000000;73535.0000000;15123
