<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SPFB.GAZR-9.20;10;15/06/20;13:10:00;18679.0000000;18683.0000000;18613.0000000;18614.0000000;420
SPFB.GAZR-9.20;10;15/06/20;13:20:00;18621.0000000;18651.0000000;18586.0000000;18588.0000000;133
SPFB.GAZR-9.20;10;15/06/20;13:30:00;18594.0000000;18599.0000000;18560.0000000;18560.0000000;55
SPFB.GAZR-9.20;10;15/06/20;13:40:00;18565.0000000;18573.0000000;18523.0000000;18529.0000000;120
SPFB.GAZR-9.20;10;15/06/20;13:50:00;18548.0000000;18548.0000000;18500.0000000;18500.0000000;54
SPFB.GAZR-9.20;10;15/06/20;14:00:00;18500.0000000;18538.0000000;18498.0000000;18527.0000000;43
SPFB.GAZR-9.20;10;15/06/20;14:10:00;18503.0000000;18544.0000000;18503.0000000;18544.0000000;15
SPFB.GAZR-9.20;10;15/06/20;14:20:00;18546.0000000;18546.0000000;18471.0000000;18481.0000000;42
SPFB.GAZR-9.20;10;15/06/20;14:30:00;18488.0000000;18549.0000000;18488.0000000;18534.0000000;63
SPFB.GAZR-9.20;10;15/06/20;14:40:00;18549.0000000;18560.0000000;18549.0000000;18552.0000000;26
SPFB.GAZR-9.20;10;15/06/20;14:50:00;18526.0000000;18580.0000000;18525.0000000;18580.0000000;79
SPFB.GAZR-9.20;10;15/06/20;15:00:00;18585.0000000;18595.0000000;18545.0000000;18557.0000000;165
SPFB.GAZR-9.20;10;15/06/20;15:10:00;18560.0000000;18560.0000000;18519.0000000;18531.0000000;193
SPFB.GAZR-9.20;10;15/06/20;15:20:00;18534.0000000;18565.0000000;18485.0000000;18489.0000000;332
SPFB.GAZR-9.20;10;15/06/20;15:30:00;18498.0000000;18501.0000000;18455.0000000;18466.0000000;332
SPFB.GAZR-9.20;10;15/06/20;15:40:00;18481.0000000;18481.0000000;18451.0000000;18467.0000000;66
SPFB.GAZR-9.20;10;15/06/20;15:50:00;18451.0000000;18478.0000000;18431.0000000;18431.0000000;1245
