<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SPFB.Si-6.20;10;18/03/20;10:10:00;76550.0000000;78200.0000000;76550.0000000;78085.0000000;64195
SPFB.Si-6.20;10;18/03/20;10:20:00;78077.0000000;78087.0000000;77690.0000000;77921.0000000;35927
SPFB.Si-6.20;10;18/03/20;10:30:00;77921.0000000;78168.0000000;77767.0000000;78032.0000000;32533
SPFB.Si-6.20;10;18/03/20;10:40:00;78031.0000000;78514.0000000;77993.0000000;78400.0000000;51147
SPFB.Si-6.20;10;18/03/20;10:50:00;78400.0000000;79167.0000000;78255.0000000;79006.0000000;55106
SPFB.Si-6.20;10;18/03/20;11:00:00;79011.0000000;79076.0000000;78724.0000000;78900.0000000;34212
SPFB.Si-6.20;10;18/03/20;11:10:00;78900.0000000;78918.0000000;78594.0000000;78790.0000000;32273
SPFB.Si-6.20;10;18/03/20;11:20:00;78783.0000000;78985.0000000;78670.0000000;78730.0000000;20800
SPFB.Si-6.20;10;18/03/20;11:30:00;78730.0000000;78765.0000000;78499.0000000;78528.0000000;25841
SPFB.Si-6.20;10;18/03/20;11:40:00;78537.0000000;78710.0000000;78500.0000000;78699.0000000;29178
SPFB.Si-6.20;10;18/03/20;11:50:00;78699.0000000;78935.0000000;78655.0000000;78857.0000000;23878
SPFB.Si-6.20;10;18/03/20;12:00:00;78866.0000000;78949.0000000;78661.0000000;78888.0000000;16938
SPFB.Si-6.20;10;18/03/20;12:10:00;78886.0000000;78960.0000000;78724.0000000;78947.0000000;19714
SPFB.Si-6.20;10;18/03/20;12:20:00;78950.0000000;79155.0000000;78933.0000000;79074.0000000;28909
SPFB.Si-6.20;10;18/03/20;12:30:00;79066.0000000;79191.0000000;78944.0000000;79042.0000000;31884
SPFB.Si-6.20;10;18/03/20;12:40:00;79046.0000000;79150.0000000;79038.0000000;79146.0000000;22142
SPFB.Si-6.20;10;18/03/20;12:50:00;79146.0000000;79190.0000000;79090.0000000;79160.0000000;21408
SPFB.Si-6.20;10;18/03/20;13:00:00;79160.0000000;79191.0000000;79024.0000000;79120.0000000;28412
SPFB.Si-6.20;10;18/03/20;13:10:00;79121.0000000;79124.0000000;78821.0000000;78882.0000000;27327
SPFB.Si-6.20;10;18/03/20;13:20:00;78888.0000000;78928.0000000;78774.0000000;78872.0000000;16163
SPFB.Si-6.20;10;18/03/20;13:30:00;78875.0000000;79039.0000000;78809.0000000;79028.0000000;8028
SPFB.Si-6.20;10;18/03/20;13:40:00;79029.0000000;79087.0000000;78966.0000000;79054.0000000;10482
SPFB.Si-6.20;10;18/03/20;13:50:00;79049.0000000;79090.0000000;78923.0000000;79025.0000000;18160
SPFB.Si-6.20;10;18/03/20;14:00:00;79018.0000000;79170.0000000;79008.0000000;79170.0000000;16164
SPFB.Si-6.20;10;18/03/20;14:10:00;79170.0000000;79299.0000000;79170.0000000;79252.0000000;15367
SPFB.Si-6.20;10;18/03/20;14:20:00;79255.0000000;79652.0000000;79225.0000000;79541.0000000;27752
SPFB.Si-6.20;10;18/03/20;14:30:00;79541.0000000;79550.0000000;79310.0000000;79509.0000000;29527
SPFB.Si-6.20;10;18/03/20;14:40:00;79501.0000000;79634.0000000;79434.0000000;79625.0000000;18821
SPFB.Si-6.20;10;18/03/20;14:50:00;79625.0000000;79700.0000000;79565.0000000;79666.0000000;20717
SPFB.Si-6.20;10;18/03/20;15:00:00;79671.0000000;79713.0000000;79550.0000000;79691.0000000;22895
SPFB.Si-6.20;10;18/03/20;15:10:00;79691.0000000;80233.0000000;79651.0000000;80213.0000000;32022
SPFB.Si-6.20;10;18/03/20;15:20:00;80213.0000000;80418.0000000;80134.0000000;80332.0000000;29820
