<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SPFB.Si-3.21;D;11/11/20;00:00:00;77377.0000000;78125.0000000;76965.0000000;78078.0000000;31911
SPFB.Si-3.21;D;12/11/20;00:00:00;78118.0000000;78499.0000000;77575.0000000;78283.0000000;57730
SPFB.Si-3.21;D;13/11/20;00:00:00;78270.0000000;78628.0000000;78073.0000000;78316.0000000;35234
SPFB.Si-3.21;D;16/11/20;00:00:00;78273.0000000;78273.0000000;77058.0000000;77058.0000000;64081
SPFB.Si-3.21;D;17/11/20;00:00:00;77132.0000000;77569.0000000;77003.0000000;77095.0000000;48205
SPFB.Si-3.21;D;18/11/20;00:00:00;77175.0000000;77221.0000000;76415.0000000;76963.0000000;57580
SPFB.Si-3.21;D;19/11/20;00:00:00;76980.0000000;77503.0000000;76920.0000000;76926.0000000;40036
SPFB.Si-3.21;D;20/11/20;00:00:00;76983.0000000;77148.0000000;76700.0000000;77070.0000000;25407
SPFB.Si-3.21;D;23/11/20;00:00:00;77033.0000000;77389.0000000;76440.0000000;77033.0000000;37845
SPFB.Si-3.21;D;24/11/20;00:00:00;77024.0000000;77037.0000000;76207.0000000;76321.0000000;38907
SPFB.Si-3.21;D;25/11/20;00:00:00;76372.0000000;76829.0000000;76170.0000000;76398.0000000;39675
SPFB.Si-3.21;D;26/11/20;00:00:00;76392.0000000;76616.0000000;76146.0000000;76575.0000000;33980
SPFB.Si-3.21;D;27/11/20;00:00:00;76516.0000000;77140.0000000;76401.0000000;76685.0000000;47625
SPFB.Si-3.21;D;30/11/20;00:00:00;76725.0000000;77420.0000000;76625.0000000;77247.0000000;59206
SPFB.Si-3.21;D;01/12/20;00:00:00;77130.0000000;77277.0000000;76375.0000000;76640.0000000;61363
SPFB.Si-3.21;D;02/12/20;00:00:00;76693.0000000;76790.0000000;75862.0000000;75883.0000000;74970
SPFB.Si-3.21;D;03/12/20;00:00:00;75903.0000000;76210.0000000;75072.0000000;75225.0000000;111462
SPFB.Si-3.21;D;04/12/20;00:00:00;75215.0000000;75215.0000000;74532.0000000;74826.0000000;115519
SPFB.Si-3.21;D;07/12/20;00:00:00;74837.0000000;75281.0000000;73843.0000000;74416.0000000;188686
SPFB.Si-3.21;D;08/12/20;00:00:00;74430.0000000;74595.0000000;73787.0000000;74266.0000000;174869
SPFB.Si-3.21;D;09/12/20;00:00:00;74225.0000000;74799.0000000;73884.0000000;74603.0000000;284281
SPFB.Si-3.21;D;10/12/20;00:00:00;74600.0000000;74640.0000000;73681.0000000;73777.0000000;238718
SPFB.Si-3.21;D;11/12/20;00:00:00;73770.0000000;74129.0000000;73575.0000000;73637.0000000;214024
SPFB.Si-3.21;D;14/12/20;00:00:00;73637.0000000;74695.0000000;73475.0000000;74591.0000000;541828
SPFB.Si-3.21;D;15/12/20;00:00:00;74560.0000000;74560.0000000;73999.0000000;74069.0000000;690708
SPFB.Si-3.21;D;16/12/20;00:00:00;74070.0000000;74417.0000000;73913.0000000;74029.0000000;1316285
SPFB.Si-3.21;D;17/12/20;00:00:00;74020.0000000;74095.0000000;73330.0000000;73520.0000000;2973638
SPFB.Si-3.21;D;18/12/20;00:00:00;73575.0000000;74600.0000000;73575.0000000;74001.0000000;3779963
SPFB.Si-3.21;D;21/12/20;00:00:00;74010.0000000;76146.0000000;74010.0000000;75480.0000000;5286747
SPFB.Si-3.21;D;22/12/20;00:00:00;75480.0000000;76605.0000000;75480.0000000;76587.0000000;4040817
SPFB.Si-3.21;D;23/12/20;00:00:00;76581.0000000;76605.0000000;75375.0000000;75761.0000000;3984755
SPFB.Si-3.21;D;24/12/20;00:00:00;75730.0000000;75810.0000000;74508.0000000;74533.0000000;3550864
SPFB.Si-3.21;D;25/12/20;00:00:00;74510.0000000;74871.0000000;74250.0000000;74793.0000000;1691510
SPFB.Si-3.21;D;28/12/20;00:00:00;74779.0000000;74845.0000000;74136.0000000;74375.0000000;2532147
SPFB.Si-3.21;D;29/12/20;00:00:00;74374.0000000;74733.0000000;73974.0000000;74674.0000000;2834637
SPFB.Si-3.21;D;30/12/20;00:00:00;74674.0000000;75500.0000000;74018.0000000;74908.0000000;3670181
SPFB.Si-3.21;D;04/01/21;00:00:00;74908.0000000;74920.0000000;73555.0000000;74852.0000000;3414397
SPFB.Si-3.21;D;05/01/21;00:00:00;74808.0000000;75818.0000000;74360.0000000;74548.0000000;3880408
SPFB.Si-3.21;D;06/01/21;00:00:00;74520.0000000;74730.0000000;73908.0000000;74423.0000000;3204361
SPFB.Si-3.21;D;08/01/21;00:00:00;74450.0000000;75350.0000000;74330.0000000;74611.0000000;3776240
SPFB.Si-3.21;D;11/01/21;00:00:00;74668.0000000;75528.0000000;74621.0000000;75174.0000000;3692789
SPFB.Si-3.21;D;12/01/21;00:00:00;75170.0000000;75170.0000000;73992.0000000;74035.0000000;3825474
SPFB.Si-3.21;D;13/01/21;00:00:00;74035.0000000;74485.0000000;73859.0000000;74234.0000000;3617377
SPFB.Si-3.21;D;14/01/21;00:00:00;74229.0000000;74513.0000000;73583.0000000;73692.0000000;3939392
SPFB.Si-3.21;D;15/01/21;00:00:00;73692.0000000;74368.0000000;73692.0000000;74081.0000000;3675454
SPFB.Si-3.21;D;18/01/21;00:00:00;74105.0000000;74863.0000000;74105.0000000;74470.0000000;3262429
SPFB.Si-3.21;D;19/01/21;00:00:00;74470.0000000;74470.0000000;74037.0000000;74126.0000000;3075706
SPFB.Si-3.21;D;20/01/21;00:00:00;74126.0000000;74144.0000000;73647.0000000;73952.0000000;3061367
SPFB.Si-3.21;D;21/01/21;00:00:00;73940.0000000;74564.0000000;73600.0000000;74300.0000000;3895511
SPFB.Si-3.21;D;22/01/21;00:00:00;74300.0000000;75799.0000000;74300.0000000;75744.0000000;4424768
SPFB.Si-3.21;D;25/01/21;00:00:00;75730.0000000;76270.0000000;74987.0000000;75767.0000000;5171926
SPFB.Si-3.21;D;26/01/21;00:00:00;75796.0000000;76220.0000000;75357.0000000;75497.0000000;4199489
SPFB.Si-3.21;D;27/01/21;00:00:00;75495.0000000;76416.0000000;75267.0000000;76273.0000000;4877488
SPFB.Si-3.21;D;28/01/21;00:00:00;76290.0000000;76938.0000000;76086.0000000;76376.0000000;4563476
SPFB.Si-3.21;D;29/01/21;00:00:00;76380.0000000;76761.0000000;75624.0000000;76148.0000000;4651650
SPFB.Si-3.21;D;01/02/21;00:00:00;76127.0000000;76595.0000000;75733.0000000;76520.0000000;3915589
SPFB.Si-3.21;D;02/02/21;00:00:00;76500.0000000;76617.0000000;75676.0000000;76608.0000000;4648401
SPFB.Si-3.21;D;03/02/21;00:00:00;76592.0000000;76712.0000000;76127.0000000;76226.0000000;3725816
SPFB.Si-3.21;D;04/02/21;00:00:00;76299.0000000;76414.0000000;75639.0000000;75834.0000000;3653870
SPFB.Si-3.21;D;05/02/21;00:00:00;75827.0000000;75827.0000000;74830.0000000;74965.0000000;3583760
SPFB.Si-3.21;D;08/02/21;00:00:00;74955.0000000;74955.0000000;74447.0000000;74669.0000000;2470377
