<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SPFB.Si-3.20;60;24/12/19;23:00:00;62603.0000000;62617.0000000;62594.0000000;62605.0000000;6981
SPFB.Si-3.20;60;25/12/19;00:00:00;62604.0000000;62621.0000000;62592.0000000;62596.0000000;13489
SPFB.Si-3.20;60;25/12/19;11:00:00;62591.0000000;62591.0000000;62271.0000000;62324.0000000;252466
SPFB.Si-3.20;60;25/12/19;12:00:00;62321.0000000;62343.0000000;62234.0000000;62335.0000000;113347
SPFB.Si-3.20;60;25/12/19;13:00:00;62335.0000000;62366.0000000;62311.0000000;62351.0000000;51939
SPFB.Si-3.20;60;25/12/19;14:00:00;62353.0000000;62355.0000000;62240.0000000;62261.0000000;65014
SPFB.Si-3.20;60;25/12/19;15:00:00;62262.0000000;62288.0000000;62161.0000000;62267.0000000;122046
SPFB.Si-3.20;60;25/12/19;16:00:00;62267.0000000;62358.0000000;62259.0000000;62327.0000000;67427
SPFB.Si-3.20;60;25/12/19;17:00:00;62326.0000000;62329.0000000;62265.0000000;62294.0000000;61410
SPFB.Si-3.20;60;25/12/19;18:00:00;62296.0000000;62398.0000000;62282.0000000;62376.0000000;67159
SPFB.Si-3.20;60;25/12/19;19:00:00;62379.0000000;62488.0000000;62378.0000000;62463.0000000;116346
SPFB.Si-3.20;60;25/12/19;20:00:00;62481.0000000;62610.0000000;62461.0000000;62586.0000000;104231
SPFB.Si-3.20;60;25/12/19;21:00:00;62586.0000000;62617.0000000;62555.0000000;62580.0000000;29767
SPFB.Si-3.20;60;25/12/19;22:00:00;62580.0000000;62595.0000000;62535.0000000;62542.0000000;16828
SPFB.Si-3.20;60;25/12/19;23:00:00;62542.0000000;62590.0000000;62528.0000000;62544.0000000;16025
SPFB.Si-3.20;60;26/12/19;00:00:00;62544.0000000;62550.0000000;62491.0000000;62501.0000000;19343
SPFB.Si-3.20;60;26/12/19;11:00:00;62491.0000000;62501.0000000;62350.0000000;62399.0000000;139786
SPFB.Si-3.20;60;26/12/19;12:00:00;62399.0000000;62414.0000000;62367.0000000;62391.0000000;50017
SPFB.Si-3.20;60;26/12/19;13:00:00;62391.0000000;62410.0000000;62301.0000000;62382.0000000;107189
SPFB.Si-3.20;60;26/12/19;14:00:00;62382.0000000;62445.0000000;62358.0000000;62420.0000000;68993
SPFB.Si-3.20;60;26/12/19;15:00:00;62420.0000000;62488.0000000;62420.0000000;62472.0000000;48835
SPFB.Si-3.20;60;26/12/19;16:00:00;62471.0000000;62699.0000000;62462.0000000;62670.0000000;235336
SPFB.Si-3.20;60;26/12/19;17:00:00;62672.0000000;62791.0000000;62668.0000000;62767.0000000;219856
SPFB.Si-3.20;60;26/12/19;18:00:00;62766.0000000;62915.0000000;62764.0000000;62840.0000000;241945
SPFB.Si-3.20;60;26/12/19;19:00:00;62840.0000000;62899.0000000;62830.0000000;62872.0000000;74453
SPFB.Si-3.20;60;26/12/19;20:00:00;62865.0000000;62883.0000000;62773.0000000;62778.0000000;59852
SPFB.Si-3.20;60;26/12/19;21:00:00;62778.0000000;62850.0000000;62755.0000000;62818.0000000;39041
SPFB.Si-3.20;60;26/12/19;22:00:00;62817.0000000;62843.0000000;62804.0000000;62809.0000000;13203
SPFB.Si-3.20;60;26/12/19;23:00:00;62809.0000000;62818.0000000;62774.0000000;62777.0000000;13618
SPFB.Si-3.20;60;27/12/19;00:00:00;62776.0000000;62876.0000000;62774.0000000;62860.0000000;26137
SPFB.Si-3.20;60;27/12/19;11:00:00;62840.0000000;62840.0000000;62625.0000000;62648.0000000;222730
