<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SPFB.Si-3.21;5;01/06/20;10:05:00;72510.0000000;72510.0000000;72140.0000000;72160.0000000;19
SPFB.Si-3.21;5;01/06/20;10:10:00;72380.0000000;72380.0000000;72380.0000000;72380.0000000;0
SPFB.Si-3.21;5;01/06/20;10:15:00;72380.0000000;72380.0000000;72380.0000000;72380.0000000;0
SPFB.Si-3.21;5;01/06/20;10:20:00;72380.0000000;72380.0000000;72380.0000000;72380.0000000;2
SPFB.Si-3.21;5;01/06/20;10:25:00;72230.0000000;72230.0000000;72230.0000000;72230.0000000;0
SPFB.Si-3.21;5;01/06/20;10:30:00;72230.0000000;72230.0000000;72230.0000000;72230.0000000;1
SPFB.Si-3.21;5;01/06/20;10:35:00;72072.0000000;72072.0000000;72072.0000000;72072.0000000;0
SPFB.Si-3.21;5;01/06/20;10:40:00;72072.0000000;72072.0000000;72072.0000000;72072.0000000;0
SPFB.Si-3.21;5;01/06/20;10:45:00;72072.0000000;72072.0000000;72072.0000000;72072.0000000;0
SPFB.Si-3.21;5;01/06/20;10:50:00;72130.0000000;72130.0000000;72072.0000000;72072.0000000;6
SPFB.Si-3.21;5;01/06/20;10:55:00;72027.0000000;72027.0000000;72027.0000000;72027.0000000;1
SPFB.Si-3.21;5;01/06/20;11:00:00;71980.0000000;71980.0000000;71980.0000000;71980.0000000;2
SPFB.Si-3.21;5;01/06/20;11:05:00;71901.0000000;71901.0000000;71814.0000000;71814.0000000;4
SPFB.Si-3.21;5;01/06/20;11:10:00;71930.0000000;71930.0000000;71930.0000000;71930.0000000;0
SPFB.Si-3.21;5;01/06/20;11:15:00;71930.0000000;71930.0000000;71930.0000000;71930.0000000;0
SPFB.Si-3.21;5;01/06/20;11:20:00;71930.0000000;71930.0000000;71930.0000000;71930.0000000;0
SPFB.Si-3.21;5;01/06/20;11:25:00;71930.0000000;71930.0000000;71930.0000000;71930.0000000;0
SPFB.Si-3.21;5;01/06/20;11:30:00;71930.0000000;71930.0000000;71930.0000000;71930.0000000;0
SPFB.Si-3.21;5;01/06/20;11:35:00;71930.0000000;71930.0000000;71930.0000000;71930.0000000;0
SPFB.Si-3.21;5;01/06/20;11:40:00;71930.0000000;71930.0000000;71930.0000000;71930.0000000;0
SPFB.Si-3.21;5;01/06/20;11:45:00;71930.0000000;71930.0000000;71930.0000000;71930.0000000;0
SPFB.Si-3.21;5;01/06/20;11:50:00;71930.0000000;71930.0000000;71930.0000000;71930.0000000;0
SPFB.Si-3.21;5;01/06/20;11:55:00;71930.0000000;71930.0000000;71930.0000000;71930.0000000;0
SPFB.Si-3.21;5;01/06/20;12:00:00;71930.0000000;71930.0000000;71930.0000000;71930.0000000;0
SPFB.Si-3.21;5;01/06/20;12:05:00;71920.0000000;71930.0000000;71920.0000000;71930.0000000;2
SPFB.Si-3.21;5;01/06/20;12:10:00;72040.0000000;72040.0000000;72040.0000000;72040.0000000;0
SPFB.Si-3.21;5;01/06/20;12:15:00;72040.0000000;72040.0000000;72040.0000000;72040.0000000;1
SPFB.Si-3.21;5;01/06/20;12:20:00;72120.0000000;72120.0000000;72120.0000000;72120.0000000;0
SPFB.Si-3.21;5;01/06/20;12:25:00;72120.0000000;72120.0000000;72120.0000000;72120.0000000;0
SPFB.Si-3.21;5;01/06/20;12:30:00;72120.0000000;72120.0000000;72120.0000000;72120.0000000;0
SPFB.Si-3.21;5;01/06/20;12:35:00;72115.0000000;72120.0000000;72115.0000000;72120.0000000;2
SPFB.Si-3.21;5;01/06/20;12:40:00;72104.0000000;72104.0000000;72104.0000000;72104.0000000;2
SPFB.Si-3.21;5;01/06/20;12:45:00;72023.0000000;72023.0000000;72023.0000000;72023.0000000;0
SPFB.Si-3.21;5;01/06/20;12:50:00;72023.0000000;72023.0000000;72023.0000000;72023.0000000;0
SPFB.Si-3.21;5;01/06/20;12:55:00;72023.0000000;72023.0000000;72023.0000000;72023.0000000;0
SPFB.Si-3.21;5;01/06/20;13:00:00;72023.0000000;72023.0000000;72023.0000000;72023.0000000;0
SPFB.Si-3.21;5;01/06/20;13:05:00;72023.0000000;72023.0000000;72023.0000000;72023.0000000;0
SPFB.Si-3.21;5;01/06/20;13:10:00;72023.0000000;72023.0000000;72023.0000000;72023.0000000;0
