<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SPFB.Si-9.19;5;19/06/19;15:40:00;64848.0000000;64850.0000000;64825.0000000;64834.0000000;3697
SPFB.Si-9.19;5;19/06/19;15:45:00;64835.0000000;64860.0000000;64834.0000000;64845.0000000;5293
SPFB.Si-9.19;5;19/06/19;15:50:00;64845.0000000;64854.0000000;64816.0000000;64830.0000000;5524
SPFB.Si-9.19;5;19/06/19;15:55:00;64830.0000000;64836.0000000;64827.0000000;64834.0000000;1211
SPFB.Si-9.19;5;19/06/19;16:00:00;64834.0000000;64837.0000000;64823.0000000;64836.0000000;5685
SPFB.Si-9.19;5;19/06/19;16:05:00;64835.0000000;64859.0000000;64832.0000000;64842.0000000;6477
SPFB.Si-9.19;5;19/06/19;16:10:00;64842.0000000;64849.0000000;64833.0000000;64846.0000000;2393
SPFB.Si-9.19;5;19/06/19;16:15:00;64846.0000000;64863.0000000;64844.0000000;64850.0000000;1531
SPFB.Si-9.19;5;19/06/19;16:20:00;64852.0000000;64861.0000000;64830.0000000;64835.0000000;3328
SPFB.Si-9.19;5;19/06/19;16:25:00;64834.0000000;64840.0000000;64825.0000000;64826.0000000;1605
SPFB.Si-9.19;5;19/06/19;16:30:00;64827.0000000;64849.0000000;64826.0000000;64841.0000000;2493
SPFB.Si-9.19;5;19/06/19;16:35:00;64841.0000000;64858.0000000;64821.0000000;64834.0000000;3185
SPFB.Si-9.19;5;19/06/19;16:40:00;64837.0000000;64838.0000000;64812.0000000;64829.0000000;7703
SPFB.Si-9.19;5;19/06/19;16:45:00;64830.0000000;64846.0000000;64816.0000000;64835.0000000;5762
SPFB.Si-9.19;5;19/06/19;16:50:00;64840.0000000;64847.0000000;64810.0000000;64826.0000000;4653
SPFB.Si-9.19;5;19/06/19;16:55:00;64827.0000000;64846.0000000;64807.0000000;64810.0000000;5640
SPFB.Si-9.19;5;19/06/19;17:00:00;64810.0000000;64810.0000000;64796.0000000;64796.0000000;4033
SPFB.Si-9.19;5;19/06/19;17:05:00;64800.0000000;64800.0000000;64774.0000000;64784.0000000;10569
SPFB.Si-9.19;5;19/06/19;17:10:00;64780.0000000;64794.0000000;64769.0000000;64773.0000000;2978
SPFB.Si-9.19;5;19/06/19;17:15:00;64771.0000000;64782.0000000;64740.0000000;64745.0000000;11928
SPFB.Si-9.19;5;19/06/19;17:20:00;64745.0000000;64761.0000000;64736.0000000;64757.0000000;8556
SPFB.Si-9.19;5;19/06/19;17:25:00;64758.0000000;64780.0000000;64755.0000000;64779.0000000;1714
SPFB.Si-9.19;5;19/06/19;17:30:00;64780.0000000;64791.0000000;64770.0000000;64780.0000000;2748
SPFB.Si-9.19;5;19/06/19;17:35:00;64780.0000000;64780.0000000;64710.0000000;64737.0000000;10421
SPFB.Si-9.19;5;19/06/19;17:40:00;64736.0000000;64746.0000000;64729.0000000;64737.0000000;2478
SPFB.Si-9.19;5;19/06/19;17:45:00;64733.0000000;64744.0000000;64730.0000000;64733.0000000;8414
SPFB.Si-9.19;5;19/06/19;17:50:00;64732.0000000;64747.0000000;64730.0000000;64739.0000000;2345
SPFB.Si-9.19;5;19/06/19;17:55:00;64739.0000000;64754.0000000;64735.0000000;64749.0000000;1272
SPFB.Si-9.19;5;19/06/19;18:00:00;64752.0000000;64753.0000000;64727.0000000;64727.0000000;1106
SPFB.Si-9.19;5;19/06/19;18:05:00;64727.0000000;64749.0000000;64720.0000000;64744.0000000;4832
SPFB.Si-9.19;5;19/06/19;18:10:00;64743.0000000;64754.0000000;64741.0000000;64749.0000000;1404
SPFB.Si-9.19;5;19/06/19;18:15:00;64748.0000000;64749.0000000;64727.0000000;64735.0000000;1753
SPFB.Si-9.19;5;19/06/19;18:20:00;64735.0000000;64736.0000000;64701.0000000;64714.0000000;6943
SPFB.Si-9.19;5;19/06/19;18:25:00;64714.0000000;64719.0000000;64634.0000000;64658.0000000;8222
SPFB.Si-9.19;5;19/06/19;18:30:00;64658.0000000;64676.0000000;64642.0000000;64672.0000000;7538
SPFB.Si-9.19;5;19/06/19;18:35:00;64673.0000000;64689.0000000;64663.0000000;64689.0000000;3258
SPFB.Si-9.19;5;19/06/19;18:40:00;64689.0000000;64702.0000000;64654.0000000;64658.0000000;4411
SPFB.Si-9.19;5;19/06/19;18:45:00;64653.0000000;64662.0000000;64648.0000000;64660.0000000;4151
SPFB.Si-9.19;5;19/06/19;19:10:00;64660.0000000;64695.0000000;64660.0000000;64694.0000000;3085
SPFB.Si-9.19;5;19/06/19;19:15:00;64690.0000000;64706.0000000;64687.0000000;64696.0000000;2128
SPFB.Si-9.19;5;19/06/19;19:20:00;64695.0000000;64700.0000000;64684.0000000;64686.0000000;1592
SPFB.Si-9.19;5;19/06/19;19:25:00;64688.0000000;64697.0000000;64678.0000000;64685.0000000;748
SPFB.Si-9.19;5;19/06/19;19:30:00;64685.0000000;64693.0000000;64666.0000000;64673.0000000;3003
SPFB.Si-9.19;5;19/06/19;19:35:00;64668.0000000;64671.0000000;64656.0000000;64671.0000000;832
SPFB.Si-9.19;5;19/06/19;19:40:00;64670.0000000;64671.0000000;64650.0000000;64658.0000000;1116
SPFB.Si-9.19;5;19/06/19;19:45:00;64659.0000000;64659.0000000;64622.0000000;64642.0000000;3472
SPFB.Si-9.19;5;19/06/19;19:50:00;64643.0000000;64657.0000000;64630.0000000;64643.0000000;744
SPFB.Si-9.19;5;19/06/19;19:55:00;64643.0000000;64668.0000000;64636.0000000;64650.0000000;1797
SPFB.Si-9.19;5;19/06/19;20:00:00;64655.0000000;64656.0000000;64601.0000000;64615.0000000;1480
SPFB.Si-9.19;5;19/06/19;20:05:00;64611.0000000;64619.0000000;64608.0000000;64615.0000000;405
SPFB.Si-9.19;5;19/06/19;20:10:00;64615.0000000;64629.0000000;64614.0000000;64624.0000000;945
SPFB.Si-9.19;5;19/06/19;20:15:00;64624.0000000;64644.0000000;64621.0000000;64643.0000000;1059
SPFB.Si-9.19;5;19/06/19;20:20:00;64643.0000000;64644.0000000;64635.0000000;64644.0000000;723
SPFB.Si-9.19;5;19/06/19;20:25:00;64643.0000000;64649.0000000;64641.0000000;64645.0000000;946
SPFB.Si-9.19;5;19/06/19;20:30:00;64644.0000000;64648.0000000;64643.0000000;64643.0000000;1640
SPFB.Si-9.19;5;19/06/19;20:35:00;64645.0000000;64648.0000000;64632.0000000;64634.0000000;1787
SPFB.Si-9.19;5;19/06/19;20:40:00;64636.0000000;64660.0000000;64632.0000000;64660.0000000;1112
SPFB.Si-9.19;5;19/06/19;20:45:00;64656.0000000;64669.0000000;64654.0000000;64666.0000000;732
SPFB.Si-9.19;5;19/06/19;20:50:00;64666.0000000;64680.0000000;64660.0000000;64660.0000000;2852
SPFB.Si-9.19;5;19/06/19;20:55:00;64663.0000000;64689.0000000;64660.0000000;64686.0000000;1696
SPFB.Si-9.19;5;19/06/19;21:00:00;64686.0000000;64700.0000000;64661.0000000;64676.0000000;4202
SPFB.Si-9.19;5;19/06/19;21:05:00;64676.0000000;64710.0000000;64570.0000000;64590.0000000;13105
SPFB.Si-9.19;5;19/06/19;21:10:00;64592.0000000;64611.0000000;64541.0000000;64558.0000000;11747
SPFB.Si-9.19;5;19/06/19;21:15:00;64558.0000000;64593.0000000;64521.0000000;64583.0000000;5475
SPFB.Si-9.19;5;19/06/19;21:20:00;64583.0000000;64640.0000000;64570.0000000;64628.0000000;5669
SPFB.Si-9.19;5;19/06/19;21:25:00;64629.0000000;64633.0000000;64608.0000000;64623.0000000;1585
SPFB.Si-9.19;5;19/06/19;21:30:00;64625.0000000;64630.0000000;64601.0000000;64601.0000000;1691
SPFB.Si-9.19;5;19/06/19;21:35:00;64604.0000000;64606.0000000;64578.0000000;64590.0000000;1940
SPFB.Si-9.19;5;19/06/19;21:40:00;64590.0000000;64621.0000000;64549.0000000;64616.0000000;2292
SPFB.Si-9.19;5;19/06/19;21:45:00;64610.0000000;64660.0000000;64610.0000000;64631.0000000;4058
SPFB.Si-9.19;5;19/06/19;21:50:00;64632.0000000;64650.0000000;64627.0000000;64640.0000000;1529
SPFB.Si-9.19;5;19/06/19;21:55:00;64640.0000000;64640.0000000;64561.0000000;64582.0000000;3473
SPFB.Si-9.19;5;19/06/19;22:00:00;64582.0000000;64595.0000000;64564.0000000;64580.0000000;1282
SPFB.Si-9.19;5;19/06/19;22:05:00;64580.0000000;64608.0000000;64576.0000000;64607.0000000;1024
SPFB.Si-9.19;5;19/06/19;22:10:00;64608.0000000;64612.0000000;64594.0000000;64600.0000000;1318
SPFB.Si-9.19;5;19/06/19;22:15:00;64600.0000000;64623.0000000;64596.0000000;64611.0000000;3297
SPFB.Si-9.19;5;19/06/19;22:20:00;64611.0000000;64627.0000000;64603.0000000;64620.0000000;824
SPFB.Si-9.19;5;19/06/19;22:25:00;64618.0000000;64630.0000000;64610.0000000;64623.0000000;1770
SPFB.Si-9.19;5;19/06/19;22:30:00;64623.0000000;64638.0000000;64595.0000000;64635.0000000;1887
SPFB.Si-9.19;5;19/06/19;22:35:00;64634.0000000;64646.0000000;64617.0000000;64623.0000000;1354
SPFB.Si-9.19;5;19/06/19;22:40:00;64632.0000000;64633.0000000;64620.0000000;64621.0000000;175
SPFB.Si-9.19;5;19/06/19;22:45:00;64624.0000000;64632.0000000;64608.0000000;64620.0000000;983
SPFB.Si-9.19;5;19/06/19;22:50:00;64620.0000000;64622.0000000;64600.0000000;64614.0000000;1008
SPFB.Si-9.19;5;19/06/19;22:55:00;64615.0000000;64630.0000000;64610.0000000;64616.0000000;1215
SPFB.Si-9.19;5;19/06/19;23:00:00;64614.0000000;64635.0000000;64611.0000000;64631.0000000;2428
SPFB.Si-9.19;5;19/06/19;23:05:00;64631.0000000;64652.0000000;64631.0000000;64642.0000000;1550
SPFB.Si-9.19;5;19/06/19;23:10:00;64637.0000000;64656.0000000;64637.0000000;64645.0000000;1810
SPFB.Si-9.19;5;19/06/19;23:15:00;64645.0000000;64647.0000000;64638.0000000;64646.0000000;544
SPFB.Si-9.19;5;19/06/19;23:20:00;64642.0000000;64648.0000000;64628.0000000;64635.0000000;825
SPFB.Si-9.19;5;19/06/19;23:25:00;64635.0000000;64645.0000000;64623.0000000;64630.0000000;1209
SPFB.Si-9.19;5;19/06/19;23:30:00;64629.0000000;64643.0000000;64626.0000000;64638.0000000;1444
SPFB.Si-9.19;5;19/06/19;23:35:00;64639.0000000;64650.0000000;64610.0000000;64611.0000000;1669
SPFB.Si-9.19;5;19/06/19;23:40:00;64611.0000000;64617.0000000;64603.0000000;64605.0000000;1323
SPFB.Si-9.19;5;19/06/19;23:45:00;64608.0000000;64613.0000000;64602.0000000;64605.0000000;911
SPFB.Si-9.19;5;19/06/19;23:50:00;64610.0000000;64623.0000000;64574.0000000;64578.0000000;4980
SPFB.Si-9.19;5;20/06/19;10:05:00;64573.0000000;64573.0000000;64321.0000000;64363.0000000;32366
SPFB.Si-9.19;5;20/06/19;10:10:00;64363.0000000;64373.0000000;64295.0000000;64297.0000000;21004
SPFB.Si-9.19;5;20/06/19;10:15:00;64295.0000000;64312.0000000;64230.0000000;64233.0000000;21060
SPFB.Si-9.19;5;20/06/19;10:20:00;64235.0000000;64300.0000000;64217.0000000;64228.0000000;30797
SPFB.Si-9.19;5;20/06/19;10:25:00;64231.0000000;64239.0000000;64189.0000000;64204.0000000;21482
SPFB.Si-9.19;5;20/06/19;10:30:00;64205.0000000;64217.0000000;64172.0000000;64213.0000000;19973
SPFB.Si-9.19;5;20/06/19;10:35:00;64214.0000000;64221.0000000;64184.0000000;64212.0000000;13637
SPFB.Si-9.19;5;20/06/19;10:40:00;64211.0000000;64253.0000000;64210.0000000;64226.0000000;34885
