<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SPFB.Si-9.18;5;19/06/18;10:05:00;64142.0000000;64779.0000000;64142.0000000;64710.0000000;23129
SPFB.Si-9.18;5;19/06/18;10:10:00;64710.0000000;64832.0000000;64701.0000000;64752.0000000;14778
SPFB.Si-9.18;5;19/06/18;10:15:00;64753.0000000;64794.0000000;64752.0000000;64775.0000000;6298
SPFB.Si-9.18;5;19/06/18;10:20:00;64774.0000000;64790.0000000;64689.0000000;64722.0000000;10025
SPFB.Si-9.18;5;19/06/18;10:25:00;64715.0000000;64775.0000000;64711.0000000;64727.0000000;8119
SPFB.Si-9.18;5;19/06/18;10:30:00;64728.0000000;64777.0000000;64678.0000000;64767.0000000;9174
SPFB.Si-9.18;5;19/06/18;10:35:00;64762.0000000;64783.0000000;64730.0000000;64750.0000000;3315
SPFB.Si-9.18;5;19/06/18;10:40:00;64751.0000000;64753.0000000;64532.0000000;64542.0000000;8838
SPFB.Si-9.18;5;19/06/18;10:45:00;64534.0000000;64624.0000000;64507.0000000;64603.0000000;5303
SPFB.Si-9.18;5;19/06/18;10:50:00;64604.0000000;64719.0000000;64603.0000000;64693.0000000;5380
SPFB.Si-9.18;5;19/06/18;10:55:00;64687.0000000;64693.0000000;64626.0000000;64636.0000000;3067
SPFB.Si-9.18;5;19/06/18;11:00:00;64632.0000000;64647.0000000;64606.0000000;64620.0000000;1094
SPFB.Si-9.18;5;19/06/18;11:05:00;64624.0000000;64642.0000000;64567.0000000;64599.0000000;2802
SPFB.Si-9.18;5;19/06/18;11:10:00;64594.0000000;64672.0000000;64591.0000000;64669.0000000;2613
SPFB.Si-9.18;5;19/06/18;11:15:00;64672.0000000;64677.0000000;64638.0000000;64650.0000000;1856
SPFB.Si-9.18;5;19/06/18;11:20:00;64656.0000000;64683.0000000;64610.0000000;64683.0000000;2124
SPFB.Si-9.18;5;19/06/18;11:25:00;64679.0000000;64865.0000000;64670.0000000;64855.0000000;9064
SPFB.Si-9.18;5;19/06/18;11:30:00;64859.0000000;64877.0000000;64784.0000000;64790.0000000;7513
SPFB.Si-9.18;5;19/06/18;11:35:00;64791.0000000;64820.0000000;64753.0000000;64755.0000000;6074
SPFB.Si-9.18;5;19/06/18;11:40:00;64762.0000000;64783.0000000;64718.0000000;64732.0000000;2528
SPFB.Si-9.18;5;19/06/18;11:45:00;64738.0000000;64769.0000000;64714.0000000;64735.0000000;2088
SPFB.Si-9.18;5;19/06/18;11:50:00;64735.0000000;64765.0000000;64727.0000000;64731.0000000;3166
SPFB.Si-9.18;5;19/06/18;11:55:00;64731.0000000;64731.0000000;64675.0000000;64680.0000000;10499
SPFB.Si-9.18;5;19/06/18;12:00:00;64685.0000000;64700.0000000;64658.0000000;64696.0000000;3597
SPFB.Si-9.18;5;19/06/18;12:05:00;64689.0000000;64700.0000000;64659.0000000;64669.0000000;2069
SPFB.Si-9.18;5;19/06/18;12:10:00;64670.0000000;64675.0000000;64639.0000000;64666.0000000;3076
SPFB.Si-9.18;5;19/06/18;12:15:00;64667.0000000;64719.0000000;64663.0000000;64719.0000000;2892
SPFB.Si-9.18;5;19/06/18;12:20:00;64718.0000000;64800.0000000;64714.0000000;64785.0000000;3607
SPFB.Si-9.18;5;19/06/18;12:25:00;64785.0000000;64801.0000000;64774.0000000;64795.0000000;2256
SPFB.Si-9.18;5;19/06/18;12:30:00;64795.0000000;64817.0000000;64775.0000000;64792.0000000;4186
SPFB.Si-9.18;5;19/06/18;12:35:00;64789.0000000;64812.0000000;64770.0000000;64789.0000000;3172
SPFB.Si-9.18;5;19/06/18;12:40:00;64793.0000000;64797.0000000;64751.0000000;64768.0000000;1098
SPFB.Si-9.18;5;19/06/18;12:45:00;64772.0000000;64800.0000000;64767.0000000;64775.0000000;3510
SPFB.Si-9.18;5;19/06/18;12:50:00;64777.0000000;64787.0000000;64748.0000000;64760.0000000;1896
SPFB.Si-9.18;5;19/06/18;12:55:00;64761.0000000;64808.0000000;64760.0000000;64794.0000000;2181
SPFB.Si-9.18;5;19/06/18;13:00:00;64796.0000000;64809.0000000;64738.0000000;64800.0000000;2548
SPFB.Si-9.18;5;19/06/18;13:05:00;64800.0000000;64801.0000000;64741.0000000;64748.0000000;2016
SPFB.Si-9.18;5;19/06/18;13:10:00;64749.0000000;64777.0000000;64725.0000000;64758.0000000;1727
SPFB.Si-9.18;5;19/06/18;13:15:00;64753.0000000;64759.0000000;64658.0000000;64696.0000000;3336
SPFB.Si-9.18;5;19/06/18;13:20:00;64693.0000000;64714.0000000;64667.0000000;64667.0000000;1156
SPFB.Si-9.18;5;19/06/18;13:25:00;64670.0000000;64685.0000000;64639.0000000;64670.0000000;3289
SPFB.Si-9.18;5;19/06/18;13:30:00;64670.0000000;64704.0000000;64660.0000000;64690.0000000;1994
SPFB.Si-9.18;5;19/06/18;13:35:00;64690.0000000;64728.0000000;64678.0000000;64691.0000000;1592
SPFB.Si-9.18;5;19/06/18;13:40:00;64693.0000000;64702.0000000;64683.0000000;64683.0000000;626
SPFB.Si-9.18;5;19/06/18;13:45:00;64684.0000000;64737.0000000;64684.0000000;64720.0000000;1670
SPFB.Si-9.18;5;19/06/18;13:50:00;64724.0000000;64724.0000000;64685.0000000;64691.0000000;689
SPFB.Si-9.18;5;19/06/18;13:55:00;64697.0000000;64708.0000000;64673.0000000;64681.0000000;814
SPFB.Si-9.18;5;19/06/18;14:00:00;64682.0000000;64723.0000000;64670.0000000;64718.0000000;692
SPFB.Si-9.18;5;19/06/18;14:10:00;64706.0000000;64775.0000000;64689.0000000;64744.0000000;2070
