<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SPFB.Si-6.20;5;18/03/20;10:05:00;76550.0000000;78043.0000000;76550.0000000;77882.0000000;39221
SPFB.Si-6.20;5;18/03/20;10:10:00;77882.0000000;78200.0000000;77825.0000000;78085.0000000;24974
SPFB.Si-6.20;5;18/03/20;10:15:00;78077.0000000;78087.0000000;77690.0000000;77720.0000000;19342
SPFB.Si-6.20;5;18/03/20;10:20:00;77720.0000000;78026.0000000;77715.0000000;77921.0000000;16585
SPFB.Si-6.20;5;18/03/20;10:25:00;77921.0000000;78020.0000000;77767.0000000;77965.0000000;12483
SPFB.Si-6.20;5;18/03/20;10:30:00;77951.0000000;78168.0000000;77931.0000000;78032.0000000;20050
SPFB.Si-6.20;5;18/03/20;10:35:00;78031.0000000;78180.0000000;77993.0000000;78105.0000000;16637
SPFB.Si-6.20;5;18/03/20;10:40:00;78102.0000000;78514.0000000;78100.0000000;78400.0000000;34510
SPFB.Si-6.20;5;18/03/20;10:45:00;78400.0000000;78593.0000000;78255.0000000;78540.0000000;27102
SPFB.Si-6.20;5;18/03/20;10:50:00;78536.0000000;79167.0000000;78512.0000000;79006.0000000;28004
SPFB.Si-6.20;5;18/03/20;10:55:00;79011.0000000;79076.0000000;78874.0000000;78921.0000000;20843
SPFB.Si-6.20;5;18/03/20;11:00:00;78933.0000000;78999.0000000;78724.0000000;78900.0000000;13369
SPFB.Si-6.20;5;18/03/20;11:05:00;78900.0000000;78918.0000000;78600.0000000;78662.0000000;18925
SPFB.Si-6.20;5;18/03/20;11:10:00;78664.0000000;78845.0000000;78594.0000000;78790.0000000;13348
SPFB.Si-6.20;5;18/03/20;11:15:00;78783.0000000;78985.0000000;78782.0000000;78902.0000000;9868
SPFB.Si-6.20;5;18/03/20;11:20:00;78898.0000000;78899.0000000;78670.0000000;78730.0000000;10932
SPFB.Si-6.20;5;18/03/20;11:25:00;78730.0000000;78765.0000000;78635.0000000;78720.0000000;10939
SPFB.Si-6.20;5;18/03/20;11:30:00;78720.0000000;78721.0000000;78499.0000000;78528.0000000;14902
SPFB.Si-6.20;5;18/03/20;11:35:00;78537.0000000;78660.0000000;78507.0000000;78507.0000000;12158
SPFB.Si-6.20;5;18/03/20;11:40:00;78506.0000000;78710.0000000;78500.0000000;78699.0000000;17020
SPFB.Si-6.20;5;18/03/20;11:45:00;78699.0000000;78838.0000000;78655.0000000;78811.0000000;9951
SPFB.Si-6.20;5;18/03/20;11:50:00;78810.0000000;78935.0000000;78750.0000000;78857.0000000;13927
SPFB.Si-6.20;5;18/03/20;11:55:00;78866.0000000;78949.0000000;78799.0000000;78799.0000000;8483
SPFB.Si-6.20;5;18/03/20;12:00:00;78799.0000000;78948.0000000;78661.0000000;78888.0000000;8455
SPFB.Si-6.20;5;18/03/20;12:05:00;78886.0000000;78938.0000000;78724.0000000;78800.0000000;9610
SPFB.Si-6.20;5;18/03/20;12:10:00;78803.0000000;78960.0000000;78803.0000000;78947.0000000;10104
SPFB.Si-6.20;5;18/03/20;12:15:00;78950.0000000;79074.0000000;78933.0000000;79060.0000000;13355
SPFB.Si-6.20;5;18/03/20;12:20:00;79066.0000000;79155.0000000;79012.0000000;79074.0000000;15554
SPFB.Si-6.20;5;18/03/20;12:25:00;79066.0000000;79191.0000000;79050.0000000;79063.0000000;18818
SPFB.Si-6.20;5;18/03/20;12:30:00;79063.0000000;79107.0000000;78944.0000000;79042.0000000;13066
SPFB.Si-6.20;5;18/03/20;12:35:00;79046.0000000;79150.0000000;79038.0000000;79105.0000000;7914
SPFB.Si-6.20;5;18/03/20;12:40:00;79107.0000000;79150.0000000;79042.0000000;79146.0000000;14228
SPFB.Si-6.20;5;18/03/20;12:45:00;79146.0000000;79190.0000000;79090.0000000;79176.0000000;9538
SPFB.Si-6.20;5;18/03/20;12:50:00;79176.0000000;79185.0000000;79145.0000000;79160.0000000;11870
SPFB.Si-6.20;5;18/03/20;12:55:00;79160.0000000;79191.0000000;79024.0000000;79086.0000000;18509
SPFB.Si-6.20;5;18/03/20;13:00:00;79086.0000000;79150.0000000;79038.0000000;79120.0000000;9903
SPFB.Si-6.20;5;18/03/20;13:05:00;79121.0000000;79124.0000000;78950.0000000;78991.0000000;11159
SPFB.Si-6.20;5;18/03/20;13:10:00;78996.0000000;79051.0000000;78821.0000000;78882.0000000;16168
SPFB.Si-6.20;5;18/03/20;13:15:00;78888.0000000;78928.0000000;78774.0000000;78885.0000000;8178
SPFB.Si-6.20;5;18/03/20;13:20:00;78889.0000000;78913.0000000;78815.0000000;78872.0000000;7985
SPFB.Si-6.20;5;18/03/20;13:25:00;78875.0000000;78900.0000000;78809.0000000;78880.0000000;2844
SPFB.Si-6.20;5;18/03/20;13:30:00;78892.0000000;79039.0000000;78867.0000000;79028.0000000;5184
SPFB.Si-6.20;5;18/03/20;13:35:00;79029.0000000;79086.0000000;78966.0000000;79050.0000000;5421
SPFB.Si-6.20;5;18/03/20;13:40:00;79042.0000000;79087.0000000;78990.0000000;79054.0000000;5061
SPFB.Si-6.20;5;18/03/20;13:45:00;79049.0000000;79071.0000000;79005.0000000;79039.0000000;8874
SPFB.Si-6.20;5;18/03/20;13:50:00;79043.0000000;79090.0000000;78923.0000000;79025.0000000;9286
SPFB.Si-6.20;5;18/03/20;13:55:00;79018.0000000;79139.0000000;79008.0000000;79112.0000000;11339
SPFB.Si-6.20;5;18/03/20;14:00:00;79110.0000000;79170.0000000;79108.0000000;79170.0000000;4825
SPFB.Si-6.20;5;18/03/20;14:10:00;79170.0000000;79299.0000000;79170.0000000;79252.0000000;15367
SPFB.Si-6.20;5;18/03/20;14:15:00;79255.0000000;79342.0000000;79225.0000000;79330.0000000;7389
SPFB.Si-6.20;5;18/03/20;14:20:00;79334.0000000;79652.0000000;79327.0000000;79541.0000000;20363
SPFB.Si-6.20;5;18/03/20;14:25:00;79541.0000000;79550.0000000;79310.0000000;79440.0000000;16978
SPFB.Si-6.20;5;18/03/20;14:30:00;79440.0000000;79550.0000000;79391.0000000;79509.0000000;12549
SPFB.Si-6.20;5;18/03/20;14:35:00;79501.0000000;79550.0000000;79434.0000000;79538.0000000;9955
SPFB.Si-6.20;5;18/03/20;14:40:00;79544.0000000;79634.0000000;79486.0000000;79625.0000000;8866
SPFB.Si-6.20;5;18/03/20;14:45:00;79625.0000000;79700.0000000;79565.0000000;79630.0000000;13551
SPFB.Si-6.20;5;18/03/20;14:50:00;79629.0000000;79700.0000000;79600.0000000;79666.0000000;7166
SPFB.Si-6.20;5;18/03/20;14:55:00;79671.0000000;79713.0000000;79616.0000000;79680.0000000;11584
SPFB.Si-6.20;5;18/03/20;15:00:00;79686.0000000;79703.0000000;79550.0000000;79691.0000000;11311
SPFB.Si-6.20;5;18/03/20;15:05:00;79691.0000000;79975.0000000;79651.0000000;79960.0000000;15943
SPFB.Si-6.20;5;18/03/20;15:10:00;79960.0000000;80233.0000000;79911.0000000;80213.0000000;16079
SPFB.Si-6.20;5;18/03/20;15:15:00;80213.0000000;80395.0000000;80134.0000000;80241.0000000;19289
SPFB.Si-6.20;5;18/03/20;15:20:00;80249.0000000;80418.0000000;80194.0000000;80332.0000000;10531
SPFB.Si-6.20;5;18/03/20;15:25:00;80330.0000000;80413.0000000;80276.0000000;80300.0000000;7414
SPFB.Si-6.20;5;18/03/20;15:30:00;80298.0000000;80500.0000000;80119.0000000;80426.0000000;22735
SPFB.Si-6.20;5;18/03/20;15:35:00;80426.0000000;80478.0000000;80308.0000000;80316.0000000;13077
SPFB.Si-6.20;5;18/03/20;15:40:00;80316.0000000;80677.0000000;80291.0000000;80634.0000000;20539
SPFB.Si-6.20;5;18/03/20;15:45:00;80642.0000000;81130.0000000;80639.0000000;81070.0000000;27292
SPFB.Si-6.20;5;18/03/20;15:50:00;81070.0000000;81136.0000000;80847.0000000;80912.0000000;20324
SPFB.Si-6.20;5;18/03/20;15:55:00;80911.0000000;80969.0000000;80610.0000000;80769.0000000;26585
SPFB.Si-6.20;5;18/03/20;16:00:00;80769.0000000;81039.0000000;80753.0000000;81039.0000000;15177
SPFB.Si-6.20;5;18/03/20;16:05:00;81039.0000000;81081.0000000;80832.0000000;80886.0000000;10744
SPFB.Si-6.20;5;18/03/20;16:10:00;80884.0000000;81030.0000000;80805.0000000;80887.0000000;13776
SPFB.Si-6.20;5;18/03/20;16:15:00;80887.0000000;80999.0000000;80715.0000000;80869.0000000;12371
SPFB.Si-6.20;5;18/03/20;16:20:00;80860.0000000;81002.0000000;80823.0000000;80962.0000000;15878
SPFB.Si-6.20;5;18/03/20;16:25:00;80950.0000000;81091.0000000;80809.0000000;80987.0000000;22545
SPFB.Si-6.20;5;18/03/20;16:30:00;80984.0000000;81046.0000000;80887.0000000;80967.0000000;9218
SPFB.Si-6.20;5;18/03/20;16:35:00;80946.0000000;80961.0000000;80429.0000000;80672.0000000;35967
SPFB.Si-6.20;5;18/03/20;16:40:00;80672.0000000;80778.0000000;80664.0000000;80741.0000000;13675
SPFB.Si-6.20;5;18/03/20;16:45:00;80736.0000000;80864.0000000;80674.0000000;80838.0000000;8331
SPFB.Si-6.20;5;18/03/20;16:50:00;80850.0000000;80967.0000000;80782.0000000;80946.0000000;10938
SPFB.Si-6.20;5;18/03/20;16:55:00;80947.0000000;80989.0000000;80528.0000000;80556.0000000;14899
SPFB.Si-6.20;5;18/03/20;17:00:00;80558.0000000;80674.0000000;80467.0000000;80576.0000000;21284
SPFB.Si-6.20;5;18/03/20;17:05:00;80571.0000000;80723.0000000;80050.0000000;80403.0000000;44755
SPFB.Si-6.20;5;18/03/20;17:10:00;80402.0000000;80618.0000000;80307.0000000;80560.0000000;15763
SPFB.Si-6.20;5;18/03/20;17:15:00;80561.0000000;80695.0000000;80530.0000000;80615.0000000;22910
SPFB.Si-6.20;5;18/03/20;17:20:00;80607.0000000;80616.0000000;80200.0000000;80357.0000000;13826
SPFB.Si-6.20;5;18/03/20;17:25:00;80344.0000000;80615.0000000;80252.0000000;80591.0000000;14048
SPFB.Si-6.20;5;18/03/20;17:30:00;80594.0000000;80650.0000000;80500.0000000;80618.0000000;14562
SPFB.Si-6.20;5;18/03/20;17:35:00;80606.0000000;80849.0000000;80537.0000000;80804.0000000;12491
SPFB.Si-6.20;5;18/03/20;17:40:00;80800.0000000;80967.0000000;80750.0000000;80807.0000000;14495
SPFB.Si-6.20;5;18/03/20;17:45:00;80808.0000000;80860.0000000;80740.0000000;80772.0000000;9897
SPFB.Si-6.20;5;18/03/20;17:50:00;80784.0000000;80965.0000000;80757.0000000;80797.0000000;12687
SPFB.Si-6.20;5;18/03/20;17:55:00;80800.0000000;81050.0000000;80797.0000000;81037.0000000;17683
SPFB.Si-6.20;5;18/03/20;18:00:00;81050.0000000;81075.0000000;80874.0000000;81025.0000000;11569
SPFB.Si-6.20;5;18/03/20;18:05:00;81018.0000000;81080.0000000;80915.0000000;81030.0000000;14230
SPFB.Si-6.20;5;18/03/20;18:10:00;81036.0000000;82700.0000000;81036.0000000;81272.0000000;40023
SPFB.Si-6.20;5;18/03/20;18:15:00;81274.0000000;81286.0000000;81092.0000000;81132.0000000;17643
SPFB.Si-6.20;5;18/03/20;18:20:00;81139.0000000;81274.0000000;81075.0000000;81244.0000000;16835
SPFB.Si-6.20;5;18/03/20;18:25:00;81233.0000000;81320.0000000;81124.0000000;81161.0000000;23075
SPFB.Si-6.20;5;18/03/20;18:30:00;81159.0000000;81166.0000000;81062.0000000;81150.0000000;20481
SPFB.Si-6.20;5;18/03/20;18:35:00;81148.0000000;81217.0000000;80951.0000000;81112.0000000;17410
SPFB.Si-6.20;5;18/03/20;18:40:00;81112.0000000;81169.0000000;81015.0000000;81106.0000000;10510
SPFB.Si-6.20;5;18/03/20;18:45:00;81107.0000000;81180.0000000;81051.0000000;81127.0000000;9746
SPFB.Si-6.20;5;18/03/20;19:10:00;81260.0000000;82143.0000000;81260.0000000;82105.0000000;24134
SPFB.Si-6.20;5;18/03/20;19:15:00;82110.0000000;82300.0000000;81820.0000000;82298.0000000;20687
SPFB.Si-6.20;5;18/03/20;19:20:00;82298.0000000;82633.0000000;82222.0000000;82437.0000000;18551
SPFB.Si-6.20;5;18/03/20;19:25:00;82447.0000000;82700.0000000;82438.0000000;82507.0000000;13518
SPFB.Si-6.20;5;18/03/20;19:30:00;82507.0000000;83004.0000000;82120.0000000;82369.0000000;19990
SPFB.Si-6.20;5;18/03/20;19:35:00;82380.0000000;82402.0000000;82192.0000000;82203.0000000;7227
SPFB.Si-6.20;5;18/03/20;19:40:00;82203.0000000;82379.0000000;82038.0000000;82219.0000000;8433
SPFB.Si-6.20;5;18/03/20;19:45:00;82221.0000000;82295.0000000;82108.0000000;82207.0000000;3510
SPFB.Si-6.20;5;18/03/20;19:50:00;82207.0000000;82248.0000000;81905.0000000;81947.0000000;19525
SPFB.Si-6.20;5;18/03/20;19:55:00;81947.0000000;82248.0000000;81930.0000000;82183.0000000;10779
SPFB.Si-6.20;5;18/03/20;20:00:00;82174.0000000;82523.0000000;82133.0000000;82511.0000000;8131
SPFB.Si-6.20;5;18/03/20;20:05:00;82522.0000000;82576.0000000;82365.0000000;82410.0000000;7780
SPFB.Si-6.20;5;18/03/20;20:10:00;82411.0000000;82590.0000000;82410.0000000;82472.0000000;4754
SPFB.Si-6.20;5;18/03/20;20:15:00;82472.0000000;82748.0000000;82377.0000000;82708.0000000;6335
SPFB.Si-6.20;5;18/03/20;20:20:00;82684.0000000;82937.0000000;82530.0000000;82699.0000000;9119
SPFB.Si-6.20;5;18/03/20;20:25:00;82699.0000000;82931.0000000;82620.0000000;82899.0000000;6807
SPFB.Si-6.20;5;18/03/20;20:30:00;82891.0000000;83075.0000000;82801.0000000;83056.0000000;8573
SPFB.Si-6.20;5;18/03/20;20:35:00;83057.0000000;83355.0000000;83050.0000000;83214.0000000;14934
SPFB.Si-6.20;5;18/03/20;20:40:00;83214.0000000;83310.0000000;83062.0000000;83204.0000000;12462
SPFB.Si-6.20;5;18/03/20;20:45:00;83204.0000000;83400.0000000;83076.0000000;83349.0000000;9782
SPFB.Si-6.20;5;18/03/20;20:50:00;83355.0000000;83372.0000000;83117.0000000;83235.0000000;8436
SPFB.Si-6.20;5;18/03/20;20:55:00;83236.0000000;83342.0000000;83172.0000000;83311.0000000;8813
SPFB.Si-6.20;5;18/03/20;21:00:00;83313.0000000;83484.0000000;83299.0000000;83437.0000000;8036
SPFB.Si-6.20;5;18/03/20;21:05:00;83434.0000000;83576.0000000;83354.0000000;83392.0000000;10033
SPFB.Si-6.20;5;18/03/20;21:10:00;83400.0000000;83824.0000000;83379.0000000;83723.0000000;11194
SPFB.Si-6.20;5;18/03/20;21:15:00;83726.0000000;83995.0000000;83716.0000000;83834.0000000;12597
SPFB.Si-6.20;5;18/03/20;21:20:00;83835.0000000;83920.0000000;83713.0000000;83852.0000000;8396
SPFB.Si-6.20;5;18/03/20;21:25:00;83837.0000000;84108.0000000;83807.0000000;84050.0000000;12235
SPFB.Si-6.20;5;18/03/20;21:30:00;84055.0000000;84250.0000000;84049.0000000;84061.0000000;12942
SPFB.Si-6.20;5;18/03/20;21:35:00;84065.0000000;84227.0000000;83850.0000000;83881.0000000;16776
SPFB.Si-6.20;5;18/03/20;21:40:00;83880.0000000;83935.0000000;82310.0000000;82343.0000000;38942
SPFB.Si-6.20;5;18/03/20;21:45:00;82332.0000000;83040.0000000;82140.0000000;82880.0000000;28124
SPFB.Si-6.20;5;18/03/20;21:50:00;82888.0000000;82905.0000000;82278.0000000;82640.0000000;24240
SPFB.Si-6.20;5;18/03/20;21:55:00;82640.0000000;82675.0000000;82409.0000000;82467.0000000;14761
SPFB.Si-6.20;5;18/03/20;22:00:00;82457.0000000;82576.0000000;82019.0000000;82319.0000000;23964
SPFB.Si-6.20;5;18/03/20;22:05:00;82303.0000000;82687.0000000;82236.0000000;82637.0000000;14194
SPFB.Si-6.20;5;18/03/20;22:10:00;82637.0000000;82683.0000000;82433.0000000;82481.0000000;8560
SPFB.Si-6.20;5;18/03/20;22:15:00;82470.0000000;82510.0000000;82265.0000000;82388.0000000;11539
SPFB.Si-6.20;5;18/03/20;22:20:00;82388.0000000;82586.0000000;82375.0000000;82403.0000000;7884
SPFB.Si-6.20;5;18/03/20;22:25:00;82401.0000000;82511.0000000;82374.0000000;82483.0000000;4473
SPFB.Si-6.20;5;18/03/20;22:30:00;82491.0000000;82588.0000000;82400.0000000;82578.0000000;7638
SPFB.Si-6.20;5;18/03/20;22:35:00;82578.0000000;82659.0000000;82478.0000000;82546.0000000;9007
SPFB.Si-6.20;5;18/03/20;22:40:00;82550.0000000;82775.0000000;82526.0000000;82703.0000000;7484
SPFB.Si-6.20;5;18/03/20;22:45:00;82703.0000000;82715.0000000;82610.0000000;82625.0000000;4022
SPFB.Si-6.20;5;18/03/20;22:50:00;82636.0000000;82640.0000000;82426.0000000;82469.0000000;5976
SPFB.Si-6.20;5;18/03/20;22:55:00;82469.0000000;82486.0000000;82384.0000000;82397.0000000;3880
SPFB.Si-6.20;5;18/03/20;23:00:00;82391.0000000;82410.0000000;82151.0000000;82228.0000000;7594
SPFB.Si-6.20;5;18/03/20;23:05:00;82222.0000000;82393.0000000;82140.0000000;82386.0000000;5129
SPFB.Si-6.20;5;18/03/20;23:10:00;82334.0000000;82429.0000000;82300.0000000;82330.0000000;3210
SPFB.Si-6.20;5;18/03/20;23:15:00;82305.0000000;82330.0000000;82091.0000000;82091.0000000;4425
SPFB.Si-6.20;5;18/03/20;23:20:00;82107.0000000;82142.0000000;82060.0000000;82116.0000000;4768
SPFB.Si-6.20;5;18/03/20;23:25:00;82116.0000000;82194.0000000;82072.0000000;82160.0000000;4342
SPFB.Si-6.20;5;18/03/20;23:30:00;82160.0000000;82239.0000000;82142.0000000;82202.0000000;1537
