<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SPFB.Si-3.21,1,01/12/20,11:13:00,77200.0000000,77200.0000000,77200.0000000,77200.0000000,46
SPFB.Si-3.21,1,01/12/20,11:14:00,77212.0000000,77235.0000000,77212.0000000,77235.0000000,363
SPFB.Si-3.21,1,01/12/20,11:15:00,77226.0000000,77234.0000000,77198.0000000,77210.0000000,68
SPFB.Si-3.21,1,01/12/20,11:16:00,77216.0000000,77226.0000000,77211.0000000,77211.0000000,46
SPFB.Si-3.21,1,01/12/20,11:17:00,77207.0000000,77211.0000000,77207.0000000,77211.0000000,11
SPFB.Si-3.21,1,01/12/20,11:18:00,77215.0000000,77215.0000000,77202.0000000,77202.0000000,20
SPFB.Si-3.21,1,01/12/20,11:20:00,77207.0000000,77218.0000000,77206.0000000,77218.0000000,20
SPFB.Si-3.21,1,01/12/20,11:21:00,77220.0000000,77220.0000000,77220.0000000,77220.0000000,1
SPFB.Si-3.21,1,01/12/20,11:22:00,77213.0000000,77227.0000000,77198.0000000,77198.0000000,468
SPFB.Si-3.21,1,01/12/20,11:23:00,77199.0000000,77212.0000000,77198.0000000,77204.0000000,94
SPFB.Si-3.21,1,01/12/20,11:24:00,77203.0000000,77203.0000000,77193.0000000,77200.0000000,53
SPFB.Si-3.21,1,01/12/20,11:25:00,77196.0000000,77253.0000000,77191.0000000,77235.0000000,610
SPFB.Si-3.21,1,01/12/20,11:26:00,77225.0000000,77277.0000000,77225.0000000,77229.0000000,377
SPFB.Si-3.21,1,01/12/20,11:27:00,77222.0000000,77222.0000000,77200.0000000,77200.0000000,20
SPFB.Si-3.21,1,01/12/20,11:28:00,77186.0000000,77197.0000000,77175.0000000,77184.0000000,340
SPFB.Si-3.21,1,01/12/20,11:29:00,77180.0000000,77180.0000000,77165.0000000,77165.0000000,88
SPFB.Si-3.21,1,01/12/20,11:30:00,77165.0000000,77172.0000000,77145.0000000,77145.0000000,88
SPFB.Si-3.21,1,01/12/20,11:31:00,77145.0000000,77153.0000000,77135.0000000,77140.0000000,75
SPFB.Si-3.21,1,01/12/20,11:32:00,77130.0000000,77152.0000000,77125.0000000,77125.0000000,129
SPFB.Si-3.21,1,01/12/20,11:33:00,77132.0000000,77140.0000000,77125.0000000,77140.0000000,35
SPFB.Si-3.21,1,01/12/20,11:34:00,77132.0000000,77142.0000000,77124.0000000,77142.0000000,37
SPFB.Si-3.21,1,01/12/20,11:35:00,77134.0000000,77150.0000000,77127.0000000,77130.0000000,62
SPFB.Si-3.21,1,01/12/20,11:36:00,77123.0000000,77123.0000000,77105.0000000,77105.0000000,155
SPFB.Si-3.21,1,01/12/20,11:37:00,77104.0000000,77118.0000000,77099.0000000,77118.0000000,135
SPFB.Si-3.21,1,01/12/20,11:38:00,77098.0000000,77098.0000000,77061.0000000,77062.0000000,70
SPFB.Si-3.21,1,01/12/20,11:39:00,77067.0000000,77070.0000000,77027.0000000,77067.0000000,234
SPFB.Si-3.21,1,01/12/20,11:40:00,77051.0000000,77065.0000000,77046.0000000,77065.0000000,33
