<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SPFB.Si-3.21;1;17/02/21;11:09:00;74044.0000000;74046.0000000;74029.0000000;74033.0000000;1630
SPFB.Si-3.21;1;17/02/21;11:10:00;74031.0000000;74038.0000000;74025.0000000;74027.0000000;2855
SPFB.Si-3.21;1;17/02/21;11:11:00;74028.0000000;74052.0000000;74026.0000000;74038.0000000;3210
SPFB.Si-3.21;1;17/02/21;11:12:00;74038.0000000;74048.0000000;74022.0000000;74029.0000000;4810
SPFB.Si-3.21;1;17/02/21;11:13:00;74031.0000000;74037.0000000;74020.0000000;74027.0000000;1754
SPFB.Si-3.21;1;17/02/21;11:14:00;74028.0000000;74031.0000000;74019.0000000;74028.0000000;1616
SPFB.Si-3.21;1;17/02/21;11:15:00;74029.0000000;74038.0000000;73999.0000000;74011.0000000;14532
SPFB.Si-3.21;1;17/02/21;11:16:00;74011.0000000;74022.0000000;74002.0000000;74010.0000000;1615
SPFB.Si-3.21;1;17/02/21;11:17:00;74010.0000000;74041.0000000;74005.0000000;74039.0000000;5917
SPFB.Si-3.21;1;17/02/21;11:18:00;74040.0000000;74055.0000000;74032.0000000;74037.0000000;3327
SPFB.Si-3.21;1;17/02/21;11:19:00;74039.0000000;74048.0000000;74032.0000000;74034.0000000;2449
SPFB.Si-3.21;1;17/02/21;11:20:00;74035.0000000;74051.0000000;74019.0000000;74022.0000000;3418
SPFB.Si-3.21;1;17/02/21;11:21:00;74024.0000000;74024.0000000;73986.0000000;73986.0000000;5410
SPFB.Si-3.21;1;17/02/21;11:22:00;73988.0000000;74002.0000000;73981.0000000;73992.0000000;3998
SPFB.Si-3.21;1;17/02/21;11:23:00;73986.0000000;73991.0000000;73967.0000000;73985.0000000;6474
SPFB.Si-3.21;1;17/02/21;11:24:00;73984.0000000;74008.0000000;73976.0000000;73998.0000000;3631
SPFB.Si-3.21;1;17/02/21;11:25:00;74000.0000000;74010.0000000;73987.0000000;73987.0000000;1870
